UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Digital,OverDrive,EBOOK,2022,4,30,Bittersweet: How Sorrow and Longing Make Us Whole,,Susan Cain,"Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2022
Digital,OverDrive,AUDIOBOOK,2022,4,28,Bittersweet: How Sorrow and Longing Make Us Whole (unabridged),,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2022
Digital,OverDrive,AUDIOBOOK,2022,5,49,Bittersweet: How Sorrow and Longing Make Us Whole (unabridged),9.78059E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2022
Physical,Horizon,SOUNDDISC,2022,5,5,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0593506057, 9780593506059","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, PSYCHOLOGY Emotions, SELF HELP Personal Growth General, SELF HELP Spiritual, Audiobooks, Self help publications","Random House Audio,",[2022]
Digital,OverDrive,AUDIOBOOK,2022,5,35,Quiet: The Power of Introverts in a World That Can't Stop Talking (unabridged),9.78142E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2022,5,5,Quiet Power: The Secret Strengths of Introverts (unabridged),9.7811E+12,Susan Cain,"Juvenile Nonfiction, Sociology",Books on Tape,2016
Digital,OverDrive,EBOOK,2022,5,64,Quiet: The Power of Introverts in a World That Can't Stop Talking,9.78031E+12,Susan Cain,"Business, Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2012
Digital,OverDrive,EBOOK,2022,5,1,Quiet Power: The Secret Strengths of Introverted Kids,9.7811E+12,Susan Cain,"Juvenile Nonfiction, Sociology","Penguin Group (USA), Inc.",2016
Physical,Horizon,BOOK,2022,5,4,Quiet : the power of introverts in a world that can't stop talking / Susan Cain.,"1611734207, 9781611734201","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Large type books","Center Point Pub.,",2012
Physical,Horizon,BOOK,2022,5,5,Blast off / by Linda C. Cain and Susan Rosenbaum ; illustrated by Leo and Diane Dillon.,"1681375680, 9781681375687","Cain, Linda C.","Astronauts Juvenile fiction, Outer space Juvenile fiction, African Americans Juvenile fiction, Astronauts Fiction, Outer space Fiction, African Americans Fiction, JUVENILE FICTION Action Adventure General, Picture books","New York Review Children's Collection,",[2021]
Physical,Horizon,BOOK,2022,5,4,Quiet power : the secret strengths of introverts / Susan Cain with Gregory Mone and Erica Moroz ; illustrated by Grant Snider.,"0399186727, 0803740603, 9780399186721, 9780803740600","Cain, Susan","Introverts Juvenile literature, Self esteem Juvenile literature, Interpersonal relations Juvenile literature, Families Juvenile literature","Dial Books for Young Readers,",2016
Physical,Horizon,BOOK,2022,5,5,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0593559576, 9780593559574","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, Large type books, Self help publications","Random House Large Print,",[2022]
Digital,OverDrive,EBOOK,2022,5,39,Bittersweet: How Sorrow and Longing Make Us Whole,9.78045E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2022
Physical,Horizon,BOOK,2022,5,247,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0451499786, 9780451499783","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, PSYCHOLOGY Emotions, SELF HELP Personal Growth General, SELF HELP Spiritual, Self help publications","Crown,",[2022]
Physical,Horizon,BOOK,2022,5,17,Quiet : the power of introverts in a world that can't stop talking / Susan Cain.,"0307352145, 9780307352149, 9780307452207","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations","Crown,",2012
Physical,Horizon,SOUNDDISC,2022,5,1,Quiet : [the power of introverts in a world that can't stop talking] / Susan Cain.,"0739341243, 1415959129, 1984884360, 9780739341247, 9781415959121, 9781984884367","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Audiobooks","Random House, Inc. : Books on Tape,",[2012]
Digital,OverDrive,EBOOK,2022,6,72,Quiet: The Power of Introverts in a World That Can't Stop Talking,9.78031E+12,Susan Cain,"Business, Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2012
Physical,Horizon,BOOK,2022,10,2,Quiet : the power of introverts in a world that can't stop talking / Susan Cain.,"1611734207, 9781611734201","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Large type books","Center Point Pub.,",2012
Digital,OverDrive,EBOOK,2022,10,79,Quiet: The Power of Introverts in a World That Can't Stop Talking,9.78031E+12,Susan Cain,"Business, Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2012
Physical,Horizon,SOUNDDISC,2022,10,2,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0593506057, 9780593506059","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, PSYCHOLOGY Emotions, SELF HELP Personal Growth General, SELF HELP Spiritual, Audiobooks, Self help publications","Random House Audio,",[2022]
Digital,OverDrive,AUDIOBOOK,2022,10,37,Quiet: The Power of Introverts in a World That Can't Stop Talking (unabridged),9.78142E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2017
Digital,OverDrive,EBOOK,2022,10,2,Quiet Power: The Secret Strengths of Introverted Kids,9.7811E+12,Susan Cain,"Juvenile Nonfiction, Sociology","Penguin Group (USA), Inc.",2016
Physical,Horizon,BOOK,2022,10,3,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0593559576, 9780593559574","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, Large type books, Self help publications","Random House Large Print,",[2022]
Digital,OverDrive,EBOOK,2022,10,42,Bittersweet: How Sorrow and Longing Make Us Whole,9.78045E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2022
Digital,OverDrive,AUDIOBOOK,2022,10,60,Bittersweet: How Sorrow and Longing Make Us Whole (unabridged),9.78059E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2022
Physical,Horizon,BOOK,2022,10,1,Let me go / Chelsea Cain.,"0312619812, 9780312619817","Cain, Chelsea","Sheridan Archie Fiction, Ward Susan Fictitious character Fiction, Women journalists Fiction, Murder Investigation Fiction, Mystery fiction","Minotaur Books,",2013
Physical,Horizon,BOOK,2022,10,32,Quiet : the power of introverts in a world that can't stop talking / Susan Cain.,"0307352153, 9780307352156","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Temperament, Interpersonal relations, Interpersonal relations Popular Works","Crown Publishers, a division of Random House, Inc.,",[2013]
Physical,Horizon,BOOK,2022,10,180,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0451499786, 9780451499783","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, PSYCHOLOGY Emotions, SELF HELP Personal Growth General, SELF HELP Spiritual, Self help publications","Crown,",[2022]
Physical,Horizon,BOOK,2022,10,7,Quiet power : the secret strengths of introverts / Susan Cain with Gregory Mone and Erica Moroz ; illustrated by Grant Snider.,"0399186727, 0803740603, 9780399186721, 9780803740600","Cain, Susan","Introverts Juvenile literature, Self esteem Juvenile literature, Interpersonal relations Juvenile literature, Families Juvenile literature","Dial Books for Young Readers,",2016
Physical,Horizon,BOOK,2022,10,3,Blast off / by Linda C. Cain and Susan Rosenbaum ; illustrated by Leo and Diane Dillon.,"1681375680, 9781681375687","Cain, Linda C.","Astronauts Juvenile fiction, Outer space Juvenile fiction, African Americans Juvenile fiction, Astronauts Fiction, Outer space Fiction, African Americans Fiction, JUVENILE FICTION Action Adventure General, Picture books","New York Review Children's Collection,",[2021]
Physical,Horizon,BOOK,2022,11,5,Blast off / by Linda C. Cain and Susan Rosenbaum ; illustrated by Leo and Diane Dillon.,"1681375680, 9781681375687","Cain, Linda C.","Astronauts Juvenile fiction, Outer space Juvenile fiction, African Americans Juvenile fiction, Astronauts Fiction, Outer space Fiction, African Americans Fiction, JUVENILE FICTION Action Adventure General, Picture books","New York Review Children's Collection,",[2021]
Physical,Horizon,BOOK,2022,11,5,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0593559576, 9780593559574","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, Large type books, Self help publications","Random House Large Print,",[2022]
Digital,OverDrive,EBOOK,2022,11,2,Quiet Power: The Secret Strengths of Introverted Kids,9.7811E+12,Susan Cain,"Juvenile Nonfiction, Sociology","Penguin Group (USA), Inc.",2016
Digital,OverDrive,EBOOK,2022,11,46,Bittersweet: How Sorrow and Longing Make Us Whole,9.78045E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2022
Digital,OverDrive,AUDIOBOOK,2022,11,5,Quiet Power: The Secret Strengths of Introverts (unabridged),9.7811E+12,Susan Cain,"Juvenile Nonfiction, Sociology",Books on Tape,2016
Digital,OverDrive,EBOOK,2022,11,72,Quiet: The Power of Introverts in a World That Can't Stop Talking,9.78031E+12,Susan Cain,"Business, Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2012
Physical,Horizon,BOOK,2022,11,2,Quiet power : the secret strengths of introverts / Susan Cain with Gregory Mone and Erica Moroz ; illustrated by Grant Snider.,"0399186727, 0803740603, 9780399186721, 9780803740600","Cain, Susan","Introverts Juvenile literature, Self esteem Juvenile literature, Interpersonal relations Juvenile literature, Families Juvenile literature","Dial Books for Young Readers,",2016
Physical,Horizon,BOOK,2022,11,4,Quiet : the power of introverts in a world that can't stop talking / Susan Cain.,"1611734207, 9781611734201","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Large type books","Center Point Pub.,",2012
Digital,OverDrive,AUDIOBOOK,2022,11,58,Bittersweet: How Sorrow and Longing Make Us Whole (unabridged),9.78059E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2022
Physical,Horizon,BOOK,2022,11,52,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0451499786, 9780451499783","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, PSYCHOLOGY Emotions, SELF HELP Personal Growth General, SELF HELP Spiritual, Self help publications","Crown,",[2022]
Physical,Horizon,SOUNDDISC,2022,11,2,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0593506057, 9780593506059","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, PSYCHOLOGY Emotions, SELF HELP Personal Growth General, SELF HELP Spiritual, Audiobooks, Self help publications","Random House Audio,",[2022]
Digital,OverDrive,AUDIOBOOK,2022,11,39,Quiet: The Power of Introverts in a World That Can't Stop Talking (unabridged),9.78142E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2017
Physical,Horizon,BOOK,2022,11,17,Quiet : the power of introverts in a world that can't stop talking / Susan Cain.,"0307352153, 9780307352156","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Temperament, Interpersonal relations, Interpersonal relations Popular Works","Crown Publishers, a division of Random House, Inc.,",[2013]
Digital,OverDrive,EBOOK,2022,12,45,Bittersweet: How Sorrow and Longing Make Us Whole,9.78045E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2022
Physical,Horizon,BOOK,2022,12,1,Kill you twice / Chelsea Cain.,"0312619782, 9780312619787","Cain, Chelsea","Sheridan Archie Fiction, Ward Susan Fictitious character Fiction, Police Oregon Portland Fiction, Women serial murderers Fiction, Women journalists Fiction, Portland Or Fiction, Detective and mystery fiction, Thrillers Fiction","Minotaur Books,",2012
Physical,Horizon,BOOK,2022,12,2,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0593559576, 9780593559574","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, Large type books, Self help publications","Random House Large Print,",[2022]
Digital,OverDrive,AUDIOBOOK,2022,12,35,Quiet: The Power of Introverts in a World That Can't Stop Talking (unabridged),9.78142E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2017
Physical,Horizon,SOUNDDISC,2022,12,1,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0593506057, 9780593506059","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, PSYCHOLOGY Emotions, SELF HELP Personal Growth General, SELF HELP Spiritual, Audiobooks, Self help publications","Random House Audio,",[2022]
Digital,OverDrive,AUDIOBOOK,2022,12,53,Bittersweet: How Sorrow and Longing Make Us Whole (unabridged),9.78059E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2022
Physical,Horizon,BOOK,2022,12,10,Quiet : the power of introverts in a world that can't stop talking / Susan Cain.,"0307352153, 9780307352156","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Temperament, Interpersonal relations, Interpersonal relations Popular Works","Crown Publishers, a division of Random House, Inc.,",[2013]
Digital,OverDrive,EBOOK,2022,12,73,Quiet: The Power of Introverts in a World That Can't Stop Talking,9.78031E+12,Susan Cain,"Business, Psychology, Self-Improvement, Nonfiction","Random House, Inc.",2012
Digital,OverDrive,AUDIOBOOK,2022,12,5,Quiet Power: The Secret Strengths of Introverts (unabridged),9.7811E+12,Susan Cain,"Juvenile Nonfiction, Sociology",Books on Tape,2016
Physical,Horizon,BOOK,2022,12,3,Blast off / by Linda C. Cain and Susan Rosenbaum ; illustrated by Leo and Diane Dillon.,"1681375680, 9781681375687","Cain, Linda C.","Astronauts Juvenile fiction, Outer space Juvenile fiction, African Americans Juvenile fiction, Astronauts Fiction, Outer space Fiction, African Americans Fiction, JUVENILE FICTION Action Adventure General, Picture books","New York Review Children's Collection,",[2021]
Physical,Horizon,BOOK,2022,12,2,Quiet power : the secret strengths of introverts / Susan Cain with Gregory Mone and Erica Moroz ; illustrated by Grant Snider.,"0399186727, 0803740603, 9780399186721, 9780803740600","Cain, Susan","Introverts Juvenile literature, Self esteem Juvenile literature, Interpersonal relations Juvenile literature, Families Juvenile literature","Dial Books for Young Readers,",2016
Digital,OverDrive,EBOOK,2022,12,3,Quiet Power: The Secret Strengths of Introverted Kids,9.7811E+12,Susan Cain,"Juvenile Nonfiction, Sociology","Penguin Group (USA), Inc.",2016
Physical,Horizon,BOOK,2022,12,24,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0451499786, 9780451499783","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, PSYCHOLOGY Emotions, SELF HELP Personal Growth General, SELF HELP Spiritual, Self help publications","Crown,",[2022]
Physical,Horizon,BOOK,2022,12,1,Quiet : the power of introverts in a world that can't stop talking / Susan Cain.,"1611734207, 9781611734201","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Large type books","Center Point Pub.,",2012
Physical,Horizon,BOOK,2022,6,3,Quiet power : the secret strengths of introverts / Susan Cain with Gregory Mone and Erica Moroz ; illustrated by Grant Snider.,"0399186727, 0803740603, 9780399186721, 9780803740600","Cain, Susan","Introverts Juvenile literature, Self esteem Juvenile literature, Interpersonal relations Juvenile literature, Families Juvenile literature","Dial Books for Young Readers,",2016
Physical,Horizon,SOUNDDISC,2022,6,5,Bittersweet : how sorrow and longing make us whole / Susan Cain.,"0593506057, 9780593506059","Cain, Susan","Grief, Desire, Melancholy, Self actualization Psychology, Self realization, PSYCHOLOGY Emotions, SELF HELP Personal Growth General, SELF HELP Spiritual, Audiobooks, Self help publications","Random House Audio,",[2022]
Physical,Horizon,SOUNDDISC,2022,6,2,Quiet : [the power of introverts in a world that can't stop talking] / Susan Cain.,"0739341243, 1415959129, 1984884360, 9780739341247, 9781415959121, 9781984884367","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Audiobooks","Random House, Inc. : Books on Tape,",[2012]
Digital,OverDrive,AUDIOBOOK,2022,6,9,Quiet Power: The Secret Strengths of Introverts (unabridged),9.7811E+12,Susan Cain,"Juvenile Nonfiction, Sociology",Books on Tape,2016
Digital,OverDrive,AUDIOBOOK,2022,6,29,Quiet: The Power of Introverts in a World That Can't Stop Talking (unabridged),9.78142E+12,Susan Cain,"Psychology, Self-Improvement, Nonfiction",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2022,10,8,Quiet Power: the Secret Strengths of Introverts (unabridged),9.7811E+12,Susan Cain,"Juvenile Nonfiction, Sociology",Books on Tape,2016
Physical,Horizon,SOUNDDISC,2022,9,1,Quiet : [the power of introverts in a world that can't stop talking] / Susan Cain.,"0739341243, 1415959129, 1984884360, 9780739341247, 9781415959121, 9781984884367","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Audiobooks","Random House, Inc. : Books on Tape,",[2012]
Physical,Horizon,BOOK,2022,9,1,Let me go / Chelsea Cain.,"0312619812, 9780312619817","Cain, Chelsea","Sheridan Archie Fiction, Ward Susan Fictitious character Fiction, Women journalists Fiction, Murder Investigation Fiction, Mystery fiction","Minotaur Books,",2013
Physical,Horizon,BOOK,2022,9,23,Quiet : the power of introverts in a world that can't stop talking / Susan Cain.,"0307352153, 9780307352156","Cain, Susan","Introverts, Introversion, Extraversion, Interpersonal relations, Temperament, Interpersonal relations, Interpersonal relations Popular Works","Crown Publishers, a division of Random House, Inc.,",[2013]
